pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Venezuela vs Canada,Venezuela,Canada,justified,-0.8187807284770975,0.1611129262762934,3.736604318554343e-07,13,79,3.5656940403714997e-06,True
USA vs France,USA,France,justified,-0.62414175742809,0.2031757709446837,6.0199504099798644e-05,13,79,0.00020748709948539983,True
USA vs Canada,USA,Canada,justified,-0.5779818403053792,0.2147587268653925,0.00019620897133935426,13,79,0.0006104279108335466,True
Japan vs Canada,Japan,Canada,justified,-0.385130360025649,0.1257316083634663,6.18150073896431e-05,13,79,0.00020748709948539983,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.3822109717229678,0.20993632873197168,0.0038638457620624694,13,79,0.00801390232131475,True
China vs Canada,China,Canada,justified,-0.3306432481356871,0.2197092926097935,0.012152610856647341,13,79,0.02195310348297584,True
China vs Indonesia,China,Indonesia,justified,-0.2726644430747797,0.2980356930455801,0.09817092784658403,13,79,0.13408712096118794,False
USA vs Indonesia,USA,Indonesia,justified,-0.23220023381984975,0.1727904191709949,0.02181811051806457,13,79,0.038181693406612996,True
USA vs Australia,USA,Australia,justified,-0.21711903778636132,0.1879849156747006,0.0429184863395383,13,79,0.06495770905443635,False
Japan vs Indonesia,Japan,Indonesia,justified,-0.19720099530917942,0.17317105761179938,0.04544873521091744,13,79,0.06688605847476807,False
Venezuela vs Australia,Venezuela,Australia,justified,-0.15026895844142188,0.153358514375425,0.07887019528200441,13,79,0.11041827339480617,False
Japan vs Australia,Japan,Australia,justified,-0.13656154465533266,0.10864704722374413,0.029842289845462503,13,79,0.04915200680429118,True
USA vs Japan,USA,Japan,justified,-0.06312971604992669,0.0908119451796474,0.19805471458437715,13,79,0.2411100873201113,False
USA vs China,USA,China,justified,-0.05666214625023633,0.11544031620281321,0.3550168427196796,13,79,0.38232583062119335,False
China vs Australia,China,Australia,justified,-0.020118140609552842,0.19884904870344636,0.8461309250049489,13,79,0.8615151236414026,False
Australia vs Indonesia,Australia,Indonesia,justified,0.015711391877916887,0.08168129435657356,0.71275163602579,13,79,0.7391498447674858,False
Canada vs Australia,Canada,Australia,justified,0.057033730027753686,0.09327389596773458,0.25386702710438164,13,79,0.30185823748648216,False
China vs Japan,China,Japan,justified,0.08545089389025678,0.16597662579918876,0.33285073022792755,13,79,0.3654831547600773,False
France vs Australia,France,Australia,justified,0.093721374390466,0.11490507796598692,0.13587923896193188,13,79,0.17293721322427694,False
France vs Canada,France,Canada,justified,0.10906037128779476,0.12220371962814373,0.10576290927136978,13,79,0.14101721236182638,False
Japan vs Venezuela,Japan,Venezuela,justified,0.13691887336843026,0.1577751024271347,0.11470539018245415,13,79,0.14938376395854494,False
France vs Indonesia,France,Indonesia,justified,0.19113464421460888,0.10789982396459295,0.004614251564502154,13,79,0.008910278883176574,True
USA vs Venezuela,USA,Venezuela,justified,0.24809642686431196,0.1304027460387297,0.0028792908823331736,13,79,0.006449611576426309,True
Canada vs Indonesia,Canada,Indonesia,justified,0.26510972329867394,0.12453839980628721,0.001294063380898156,13,79,0.0032939795150134874,True
France vs China,France,China,justified,0.29633160711941675,0.24793792560360267,0.03721210193794738,13,79,0.057885491903473696,False
France vs Japan,France,Japan,justified,0.3323319564771117,0.15872222214813336,0.0014622858605276227,13,79,0.003560348182154212,True
China vs Venezuela,China,Venezuela,justified,0.349616132446516,0.1964154032510067,0.004473497069301387,13,79,0.008910278883176574,True
France vs Venezuela,France,Venezuela,justified,0.5908025139214637,0.16998842242099169,1.870455523407192e-05,13,79,8.728792442566897e-05,True
France vs Venezuela,France,Venezuela,unjustified,-1.5711413323057035,0.256616444982863,4.8352343712196964e-08,13,79,1.353865623941515e-06,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-1.1945106370132081,0.2355293069189826,3.8203864718266066e-07,13,79,3.5656940403714997e-06,True
USA vs Venezuela,USA,Venezuela,unjustified,-1.1470065951555064,0.23300079724925885,5.263771490381802e-07,13,79,4.2110171923054415e-06,True
France vs China,France,China,unjustified,-0.9067927059758412,0.2522378217362995,1.3447004909827619e-05,13,79,6.84574795409406e-05,True
USA vs Japan,USA,Japan,unjustified,-0.8628946872644979,0.18891182928721842,1.1672109678044434e-06,13,79,8.170476774631104e-06,True
France vs Japan,France,Japan,unjustified,-0.7640217347380003,0.1839151192317219,3.137713984499777e-06,13,79,1.757119831319875e-05,True
France vs Indonesia,France,Indonesia,unjustified,-0.6756660778255303,0.22103197326163046,6.298715520092495e-05,13,79,0.00020748709948539983,True
USA vs China,USA,China,unjustified,-0.6021201554440634,0.1854090049560508,3.5828110059903706e-05,13,79,0.00014331244023961482,True
USA vs Indonesia,USA,Indonesia,unjustified,-0.5530561283125374,0.23169285924623526,0.0005335814766822302,13,79,0.0014228839378192808,True
France vs Australia,France,Australia,unjustified,-0.39171235908088087,0.15093822158601114,0.00026771570302153375,13,79,0.0007890568089055732,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.31352985828431346,0.15345663529322173,0.0017474616541918587,13,79,0.00407741052644767,True
China vs Venezuela,China,Venezuela,unjustified,-0.12610221773033342,0.2403163917901601,0.324009762935544,13,79,0.3628909344878093,False
Australia vs Indonesia,Australia,Indonesia,unjustified,-0.09819886876861207,0.1635927733823355,0.2621996246251426,13,79,0.30185823748648216,False
USA vs Australia,USA,Australia,unjustified,-0.08585194409555191,0.2224365008397915,0.4639520924112883,13,79,0.49021353160438014,False
France vs Canada,France,Canada,unjustified,-0.05797831630427807,0.09700004758857587,0.2641259578006719,13,79,0.30185823748648216,False
USA vs France,USA,France,unjustified,-0.009873405596611928,0.2012070705118685,0.9249660607080935,13,79,0.9249660607080935,False
Canada vs Australia,Canada,Australia,unjustified,0.07938389979723076,0.1105443365698003,0.18464809230278023,13,79,0.22978429264345984,False
Japan vs Indonesia,Japan,Indonesia,unjustified,0.20162250105334886,0.16275203035379562,0.03184218783674358,13,79,0.05094750053878972,False
China vs Japan,China,Japan,unjustified,0.24069902546980565,0.18944483986428565,0.02841767864450747,13,79,0.04822393951795207,True
USA vs Canada,USA,Canada,unjustified,0.24825404739796142,0.21934811732212006,0.04658136215207062,13,79,0.06688605847476807,False
China vs Canada,China,Canada,unjustified,0.4085389039088586,0.23302158016611094,0.004927848924239555,13,79,0.009198651325247168,True
China vs Australia,China,Australia,unjustified,0.444510523118326,0.24085387009661363,0.003532013840836817,13,79,0.0076074144264177595,True
China vs Indonesia,China,Indonesia,unjustified,0.6750510614027394,0.2627130946100994,0.0002911003292407723,13,79,0.0008150809218741624,True
Japan vs Canada,Japan,Canada,unjustified,0.695512390880263,0.2121992213245844,3.283056261732856e-05,13,79,0.00014142396204387689,True
Japan vs Australia,Japan,Australia,unjustified,0.7866291956786402,0.17820034423347994,1.6710349476674349e-06,13,79,1.0397550785486261e-05,True
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,1.129706887323614,0.2220985715111139,3.7012125710893467e-07,13,79,3.5656940403714997e-06,True
Venezuela vs Australia,Venezuela,Australia,unjustified,1.2085756210989471,0.1877060200338712,2.753885485470458e-08,13,79,1.353865623941515e-06,True
Venezuela vs Canada,Venezuela,Canada,unjustified,1.2920665515501393,0.22648035159264174,1.0578760535821842e-07,13,79,1.974701966686744e-06,True
