pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Indonesia,China,Indonesia,justified,-0.2660971817666249,0.04057652130017288,2.2409355758186156e-08,13,79,1.2549239224584246e-06,True
China vs Venezuela,China,Venezuela,justified,-0.19734432245348837,0.0456973120565859,2.100619719087719e-06,13,79,1.960578404481871e-05,True
China vs Canada,China,Canada,justified,-0.17706902606596986,0.055303426087011526,4.09509483326497e-05,13,79,0.0001274029503682435,True
France vs Indonesia,France,Indonesia,justified,-0.13640395880100276,0.04609840726791012,8.4787713287402e-05,13,79,0.0002374055972047256,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.12936412272872505,0.04020961298387487,3.9136735090362244e-05,13,79,0.0001274029503682435,True
USA vs Canada,USA,Canada,justified,-0.12032108428468417,0.03554048217840697,2.4103623179827196e-05,13,79,8.998685987135487e-05,True
France vs Canada,France,Canada,justified,-0.11992044359677549,0.03307830115784322,1.2378924001022477e-05,13,79,6.301997673247807e-05,True
USA vs Indonesia,USA,Indonesia,justified,-0.11239411700312255,0.0451221596634973,0.0003771569678835832,13,79,0.0008448316080592263,True
Japan vs Canada,Japan,Canada,justified,-0.11147836361749051,0.04464590535245378,0.00036966297590687857,13,79,0.0008448316080592263,True
China vs Australia,China,Australia,justified,-0.1050251848422564,0.042103588961732885,0.00037273257075696954,13,79,0.0008448316080592263,True
China vs Japan,China,Japan,justified,-0.0893572561934099,0.03635150058087426,0.00042049319295684974,13,79,0.0009056776463685994,True
Australia vs Indonesia,Australia,Indonesia,justified,-0.0829040735837195,0.030755885766648252,0.00019355776652739369,13,79,0.000492692496615184,True
USA vs Venezuela,USA,Venezuela,justified,-0.08060038715409926,0.04395445217186067,0.003685595340834816,13,79,0.006070392326080873,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.07111378263804938,0.03489597596234303,0.0017800430327077274,13,79,0.0032155616074720237,True
France vs Australia,France,Australia,justified,-0.07045558802510575,0.0466205101199722,0.01187501158375704,13,79,0.017500017070799852,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.06740785005328419,0.02293294339169162,9.004960520952637e-05,13,79,0.00024013228055873697,True
Japan vs Australia,Japan,Australia,justified,-0.0673363122870743,0.03320971004320099,0.0018457589696526623,13,79,0.0032300781968921588,True
France vs Venezuela,France,Venezuela,justified,-0.057234433169166245,0.047927651514025824,0.037344882788711016,13,79,0.04647363191484038,True
Japan vs Venezuela,Japan,Venezuela,justified,-0.05030906602958619,0.042101384214458866,0.037243145455135976,13,79,0.04647363191484038,True
USA vs Australia,USA,Australia,justified,-0.03170787672693039,0.043725874986909254,0.18069398223889277,13,79,0.2011922381204481,False
France vs Japan,France,Japan,justified,-0.022092491401966674,0.030657261615979797,0.18322864543112238,13,79,0.2011922381204481,False
Venezuela vs Canada,Venezuela,Canada,justified,-0.0017742664031275034,0.03878928861598422,0.9300422293038155,13,79,0.9300422293038155,False
USA vs France,USA,France,justified,0.03189388758096939,0.032435851112821885,0.07795301181188033,13,79,0.08908915635643466,False
USA vs Japan,USA,Japan,justified,0.041022775237595205,0.03253387116063414,0.02941724448941751,13,79,0.038310830032729774,True
Venezuela vs Australia,Venezuela,Australia,justified,0.049736722826193534,0.03657394132379936,0.020585216141451985,13,79,0.02881930259803278,True
USA vs China,USA,China,justified,0.058150184071271406,0.04263238445907299,0.020282063179221526,13,79,0.02881930259803278,True
France vs China,France,China,justified,0.06875286117578164,0.033333646217986214,0.0016317683886714722,13,79,0.0030459676588534147,True
Canada vs Australia,Canada,Australia,justified,0.0840201459879622,0.023631248025231318,1.4986837376688723e-05,13,79,6.455868408419757e-05,True
