pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
USA vs France,USA,France,justified,-4.920916190105451,1.2527394320917413,5.5546458166897325e-06,13,79,5.184336095577084e-05,True
USA vs Canada,USA,Canada,justified,-4.515782313936254,1.095275671424885,3.3908918925053215e-06,13,79,3.79779891960596e-05,True
USA vs Indonesia,USA,Indonesia,justified,-4.4697515748141905,1.466013196210086,6.451436082886685e-05,13,79,0.00030106701720137864,True
USA vs Venezuela,USA,Venezuela,justified,-3.8251917004894405,1.4128940628550761,0.00018638594717905883,13,79,0.0005798673912237386,True
Japan vs Indonesia,Japan,Indonesia,justified,-3.741028489743899,1.0044631700058075,9.478888904675671e-06,13,79,6.635222233272969e-05,True
USA vs Australia,USA,Australia,justified,-3.184237576377486,1.1521809327954096,0.00015579812273098733,13,79,0.0005452934295584557,True
Japan vs Canada,Japan,Canada,justified,-2.5192450568420535,0.7889672528325996,4.200787889578589e-05,13,79,0.00023524412181640097,True
Japan vs Venezuela,Japan,Venezuela,justified,-2.4950635149543015,1.0201578530024369,0.0004382152327367539,13,79,0.0012915817385925378,True
USA vs China,USA,China,justified,-2.4141912592573864,0.8530922208229127,0.00012644627441899735,13,79,0.00047206609116425674,True
Japan vs Australia,Japan,Australia,justified,-2.196528682262377,0.7099655157060436,5.637270744310572e-05,13,79,0.00028698832880126547,True
China vs Indonesia,China,Indonesia,justified,-2.0893286696744506,1.008641725589618,0.0015817089001494082,13,79,0.004026168109471221,True
China vs Canada,China,Canada,justified,-1.8611492598184165,1.6806666068554057,0.05075132691696013,13,79,0.07894650853749353,False
Australia vs Indonesia,Australia,Indonesia,justified,-1.4102993290456343,0.9155209434747135,0.010677788737386508,13,79,0.01993187230978815,True
USA vs Japan,USA,Japan,justified,-1.3938729744899478,0.9881600255543028,0.01712852316220627,13,79,0.02906658476010761,True
France vs Indonesia,France,Indonesia,justified,-1.360190582421052,1.1811826150080311,0.04344242584609433,13,79,0.06950788135375094,False
France vs Australia,France,Australia,justified,-0.5162116344974861,0.6227956458733577,0.1302126185830385,13,79,0.1822976660162539,False
Venezuela vs Canada,Venezuela,Canada,justified,-0.26273464972320093,1.3207590326220118,0.7034446258707253,13,79,0.7724097852698161,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.07768140012463319,0.7509191183759873,0.8427206392642473,13,79,0.8904218075244877,False
Canada vs Indonesia,Canada,Indonesia,justified,-0.04110865090514929,1.6633785283154883,0.9621629817861377,13,79,0.9761798665798224,False
France vs Venezuela,France,Venezuela,justified,-0.02486837006803339,0.9255968246016854,0.9588692345087709,13,79,0.9761798665798224,False
China vs Australia,China,Australia,justified,0.01933093589741649,1.2427807927094545,0.9761798665798224,13,79,0.9761798665798224,False
France vs Canada,France,Canada,justified,0.11512708663934121,0.8518253309450956,0.7955813698052053,13,79,0.856779936713298,False
France vs China,France,China,justified,0.35269288636460977,1.3396607187074125,0.6152226615906194,13,79,0.7031116132464221,False
Canada vs Australia,Canada,Australia,justified,0.4800108584190918,0.6724344712209488,0.18708830246575997,13,79,0.24960811498289787,False
Venezuela vs Australia,Venezuela,Australia,justified,0.5443709719596538,1.1278565094023723,0.3628022211121358,13,79,0.4617482814154455,False
China vs Venezuela,China,Venezuela,justified,1.0031765371840566,1.0189223088169248,0.07762046103579018,13,79,0.1143880478422171,False
China vs Japan,China,Japan,justified,1.664920987652319,0.9481186927649066,0.004878143477171262,13,79,0.01072912083110067,True
France vs Japan,France,Japan,justified,2.8645404053436674,0.7625403064689409,8.700542695983294e-06,13,79,6.635222233272969e-05,True
France vs Venezuela,France,Venezuela,unjustified,-2.6836223511414525,0.9145102405003441,9.140355365541697e-05,13,79,0.0003937383849771808,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-1.8342061579825342,0.8741662194135171,0.0014397167522542979,13,79,0.003839244672678128,True
Australia vs Indonesia,Australia,Indonesia,unjustified,-1.7046274067625893,0.9257317423045683,0.003585457071117296,13,79,0.00836606649927369,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-1.5392628099984835,0.9324157172096366,0.007144268027638015,13,79,0.013795827915438926,True
China vs Venezuela,China,Venezuela,unjustified,-1.3616357502918044,0.8220768822497693,0.007002776630972014,13,79,0.013795827915438926,True
USA vs Venezuela,USA,Venezuela,unjustified,-0.6236264134231959,0.883295350414467,0.19161720965524937,13,79,0.24960811498289787,False
France vs China,France,China,unjustified,-0.6005609001103612,0.6282684987878023,0.08554196380379898,13,79,0.12282948648750623,False
France vs Indonesia,France,Indonesia,unjustified,-0.44006125810631297,0.6233660020318065,0.19166337400472513,13,79,0.24960811498289787,False
