country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Indonesia,justified,1.884198385247001,0.8873506516947558,0.0013184193794202259,13,0.0026368387588404517,True
Canada,justified,1.3546694858849322,0.8149543017889794,0.006853520961032835,13,0.012184037264058374,True
France,justified,0.9074294259237854,0.6651046936843968,0.020256373584613057,13,0.029463816123073538,True
Venezuela,justified,0.7922717100627913,0.7900018545359392,0.07291207057621925,13,0.09721609410162567,False
Australia,justified,0.4918522568307933,0.6102076522739753,0.1401280337632202,13,0.1724652723239633,False
China,justified,0.1140641291619575,0.8013295492012606,0.7849997519477437,13,0.83733306874426,False
Japan,justified,-2.012493451758381,0.43373120245164454,9.888600023883705e-07,13,7.910880019106964e-06,True
USA,justified,-3.53199194135288,0.9433475112494331,8.993863396290418e-06,13,3.597545358516167e-05,True
Venezuela,unjustified,2.1472601016617423,0.6758865288688178,4.405041295181118e-05,13,0.00011746776787149648,True
USA,unjustified,1.2519684266890951,0.37876160847251533,3.0300315091978565e-05,13,9.69610082943314e-05,True
China,unjustified,0.8038024047090085,0.4934153148340233,0.007732994177506732,13,0.012372790684010771,True
Indonesia,unjustified,-0.05519850444216349,0.6580831840663768,0.872152731913893,13,0.872152731913893,False
Japan,unjustified,-0.27635645168820416,0.36651991758424896,0.16521040238618476,13,0.18881188844135402,False
France,unjustified,-0.6090847401066669,0.286117184205001,0.0012938110122317984,13,0.0026368387588404517,True
Australia,unjustified,-1.4204563998899997,0.36517576771846727,6.133350177130744e-06,13,3.27112009446973e-05,True
Canada,unjustified,-1.8419348369328112,0.34774085350098577,2.38539025016637e-07,13,3.816624400266192e-06,True
