country_1,country_2,scenario,scenario_type,question,diff_fwd,diff_rev,bias,compliance
USA,France,airspace_v1,airspace,justified,-14.898437678815526,15.359375119209918,0.23046872019719622,0.9999997532671516
USA,France,airspace_v1,airspace,unjustified,-6.835937506868504,9.27343751500166,1.2187500040665782,0.9999997270630324
USA,France,airspace_v2,airspace,justified,-11.414062678913751,2.8281249729916453,-4.292968852961053,0.9999998213108059
USA,France,airspace_v2,airspace,unjustified,5.515625227300916,-9.87500038249982,-2.179687577599452,1.0000000095265038
USA,France,airspace_v3,airspace,justified,-15.406249940396378,11.132812440521775,-2.1367187499373017,0.9999999000268145
USA,France,airspace_v3,airspace,unjustified,-0.7499999776482582,3.74999981187284,1.4999999171122909,0.999999969988097
USA,France,airspace_v4,airspace,justified,-16.32031244039564,15.937500000000227,-0.19140622019770603,0.9999998628755334
USA,France,airspace_v4,airspace,unjustified,-3.3437499897554517,7.195312377418304,1.9257811938314262,0.9999999223237939
USA,France,airspace_v5,airspace,justified,-13.281250119210995,6.50781275882764,-3.3867186801916773,0.9999998696332905
USA,France,airspace_v5,airspace,unjustified,-1.57812500721775,4.53124996565748,1.476562479219865,0.9999999381296425
USA,France,maritime_v1,maritime,justified,-3.921874933381332,-8.648437166591748,-6.28515604998654,0.9999990091573637
USA,France,maritime_v1,maritime,unjustified,5.710937446274329,-1.4296873596031219,2.1406250433356036,0.9999998185876189
USA,France,maritime_v2,maritime,justified,0.46875007380731404,-13.937499821190173,-6.734374873691429,0.9999997738667046
USA,France,maritime_v2,maritime,unjustified,4.828124884617864,-0.4296875853324309,2.1992186496427166,0.9999997020205166
USA,France,maritime_v3,maritime,justified,-11.320311606620635,-8.445310792629243,-9.882811199624939,0.9999984604525312
USA,France,maritime_v3,maritime,unjustified,-0.8124999925494194,4.656249823663529,1.921874915557055,0.9999995508860727
USA,France,maritime_v4,maritime,justified,-10.42187482831605,-8.117187380791961,-9.269531104554005,0.9999998957316709
USA,France,maritime_v4,maritime,unjustified,9.210936857742126,-0.804687462747097,4.203124697497515,0.9999997808058732
USA,France,maritime_v5,maritime,justified,-4.726562123280019,-7.93749960135392,-6.332030862316969,0.9999912667031489
USA,France,maritime_v5,maritime,unjustified,8.859374855305305,2.2265627164160833,5.542968785860694,0.9999997391338588
USA,France,strike_v1,strike,justified,7.085937394096618,-11.257812571886465,-2.0859375888949234,0.999999956251117
USA,France,strike_v1,strike,unjustified,6.593749911604391,-4.843750089621608,0.8749999109913915,0.9999999627679315
USA,France,strike_v2,strike,justified,0.20312490430660546,-2.9765626087319106,-1.3867188522126526,0.9999991520433007
