pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.18015968288557654,0.048985157231932495,1.0739805403908454e-05,13,79,0.0003425460488434478,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.1603851902329332,0.059122126428798404,0.00018317683742653524,13,79,0.001465414699412282,True
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.11897607560477633,0.03416506740333765,1.8350681188041845e-05,13,79,0.0003425460488434478,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.09751316646434668,0.06566016599679717,0.013060836771986939,13,79,0.0359878024722383,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.094179257897203,0.03255219322086554,0.000103835511260201,13,79,0.0009691660821074202,True
Terluna vs Voskara,Terluna,Voskara,justified,-0.0922189782417956,0.02561611387235254,1.3262860311286597e-05,13,79,0.0003425460488434478,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.06471783417403262,0.06581697450327385,0.077950668590639,13,79,0.14081411100244462,False
Terluna vs Drethia,Terluna,Drethia,justified,-0.06384501186619093,0.029481962113972027,0.0011383431452786023,13,79,0.005312268011300144,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,-0.05364297414642006,0.04194684442550976,0.027583881304091763,13,79,0.06716075447952777,False
Voskara vs Drethia,Voskara,Drethia,justified,-0.045816162710279336,0.026029792494610116,0.004806039667654313,13,79,0.014534097433748342,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.03773179886037068,0.05736920759117163,0.22166074272971192,13,79,0.28867445564799693,False
Terluna vs Korvachev,Terluna,Korvachev,justified,-0.027358056513435678,0.03560368571333039,0.15791059567785154,13,79,0.23899982048539695,False
Terluna vs Melvoni,Terluna,Melvoni,justified,-0.025197459111883962,0.023051682588113735,0.05335761267640419,13,79,0.09960087699595448,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,-0.015081273606763436,0.03416384412607918,0.4038829571067199,13,79,0.4711967832911732,False
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,-0.002260760342763676,0.05480834576972631,0.9368963702453974,13,79,0.9539308497044046,False
Voskara vs Melvoni,Voskara,Melvoni,justified,0.011589972428540825,0.02054788826036879,0.2906014753883654,13,79,0.3462485664201801,False
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.014480310215891062,0.06534391785332101,0.671749522491377,13,79,0.7097730803682475,False
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.01862980721470637,0.026401050788932005,0.1918373596289566,13,79,0.26857230348053923,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.022264192863316323,0.0233401374695127,0.08612075102211682,13,79,0.1461443047648043,False
Terluna vs Bretherland,Terluna,Bretherland,justified,0.02811641671145574,0.02925067604402611,0.08401606633917877,13,79,0.1461443047648043,False
Voskara vs Korvachev,Voskara,Korvachev,justified,0.029761905478306743,0.026802262826743833,0.0502134690981096,13,79,0.09696394032738406,False
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.033410598472743254,0.047992144098281266,0.19745516766281945,13,79,0.2696948631492168,False
Drethia vs Korvachev,Drethia,Korvachev,justified,0.03444081860434113,0.03828157855038891,0.10326173696419151,13,79,0.17007815499984485,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.06457474732587298,0.05551203341626706,0.0416795362748705,13,79,0.08371859373905302,False
Voskara vs Bretherland,Voskara,Bretherland,justified,0.06566220055583305,0.03745629926441748,0.004931211629307473,13,79,0.014534097433748342,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.06898179818490595,0.032890125208924044,0.0014442344844417141,13,79,0.005776937937766856,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.07089915365021635,0.04803050005919476,0.013495425927089362,13,79,0.0359878024722383,True
