pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.0788641166310389,0.02028494393558469,6.164823380430243e-06,13,79,2.4659293521720972e-05,True
Voskara vs Drethia,Voskara,Drethia,justified,-0.05531597681916677,0.00954525226171025,8.897829153539203e-08,13,79,1.2456960814954885e-06,True
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.05459799445592439,0.013714174212532876,4.848569695112348e-06,13,79,2.2626658577190957e-05,True
Voskara vs Melvoni,Voskara,Melvoni,justified,-0.04481406902873909,0.00973475692159736,1.07486698854027e-06,13,79,7.52406891978189e-06,True
Terluna vs Melvoni,Terluna,Melvoni,justified,-0.02575621792139151,0.00875506228060745,8.935513323265002e-05,13,79,0.0002274494300467455,True
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.023950859249293147,0.010042567759242612,0.0005373483874953822,13,79,0.0010376382655083243,True
Terluna vs Drethia,Terluna,Drethia,justified,-0.018915603326244666,0.005148757224340246,1.0856848356724699e-05,13,79,3.799896924853645e-05,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.016337506282023892,0.021848063572344697,0.16845173545348419,13,79,0.18496661147833557,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.002772821106644341,0.014640708219865968,0.7169543858717577,13,79,0.7169543858717577,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.005612470591679598,0.010942840225990855,0.3346106114496705,13,79,0.3535508347392745,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.008355810201211726,0.005278114990041337,0.009140857958931044,13,79,0.01248507428536923,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,0.012847334624100955,0.011564011373963165,0.05011656899540125,13,79,0.059713358803031275,False
Voskara vs Bretherland,Voskara,Bretherland,justified,0.020403102299560123,0.017314078708866743,0.039498679322057945,13,79,0.04808534873989662,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,0.023234391851084574,0.013492604105581493,0.005517530551501464,13,79,0.008131097654844262,True
Terluna vs Voskara,Terluna,Voskara,justified,0.02810056427077496,0.006647147989580988,2.6200530100910613e-06,13,79,1.3338451687736313e-05,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.02907057031443267,0.021049992093893837,0.019067630469300653,13,79,0.024267893324564468,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,0.030246771367150784,0.014942056928034365,0.001867654653499767,13,79,0.0029882474455996274,True
Voskara vs Korvachev,Voskara,Korvachev,justified,0.0336804326637324,0.014978473489698782,0.0008544854287680641,13,79,0.0014953495003441123,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.03737664622537819,0.016423967507652015,0.0007785339557170383,13,79,0.0014063839200049724,True
Terluna vs Bretherland,Terluna,Bretherland,justified,0.04040694062089745,0.018785048238695944,0.00119739522607662,13,79,0.002029869423245052,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.0527635650511408,0.014952623186888756,1.6135013038484653e-05,13,79,5.315063118559651e-05,True
Drethia vs Bretherland,Drethia,Bretherland,justified,0.05460207172475018,0.019050083816637413,0.00011289485986237093,13,79,0.00027487444140403353,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.058979632244223645,0.023887751066492366,0.0004055307729960814,13,79,0.000841100862510391,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,0.06078410459743752,0.01740377997064992,1.7836890434634345e-05,13,79,5.549254801886241e-05,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.06452911295296945,0.01985697243871273,3.560251734094571e-05,13,79,9.494004624252189e-05,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.08041387399310594,0.020542804770306365,5.754011186158125e-06,13,79,2.4659293521720972e-05,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.09614616951772145,0.019564424527017288,5.361318868050205e-07,13,79,5.003897610180191e-06,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.1052786382563385,0.017005329378991182,4.271891227218713e-08,13,79,7.974196957474931e-07,True
