pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Terluna vs Voskara,Terluna,Voskara,unjustified,0.06443166106448069,0.16090391875442472,0.44775736452355935,13,79,0.5014908843159094,False
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,0.1527658554796989,0.2433814158955952,0.2421742825733008,13,79,0.30822181418420097,False
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,0.16424493270588444,0.12220658478548221,0.02180483266023086,13,79,0.03391862858258134,True
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,0.2591753958932537,0.23739923518763398,0.05361142594891902,13,79,0.07698050905485808,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,0.45638021019597846,0.14342585350356274,4.340139089793881e-05,13,79,0.00017360556359175523,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,0.6319361004446234,0.280547798723204,0.0008430628874395242,13,79,0.0021459782589369706,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,0.8296953745786743,0.2671011298806086,5.431589612123975e-05,13,79,0.00019010563642433913,True
Drethia vs Melvoni,Drethia,Melvoni,unjustified,0.9418748608302502,0.23843940456950477,5.248583073686768e-06,13,79,2.672005928422355e-05,True
Drethia vs Korvachev,Drethia,Korvachev,unjustified,1.0757318925958523,0.21089448950145423,3.59070161523717e-07,13,79,5.026982261332038e-06,True
Drethia vs Bretherland,Drethia,Bretherland,unjustified,1.1211796031903216,0.23415623759724574,7.080252157597201e-07,13,79,7.929882416508864e-06,True
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,1.393511750459016,0.26797653933541665,2.914213591289603e-07,13,79,5.026982261332038e-06,True
