pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Melvoni vs Bretherland,Melvoni,Bretherland,justified,-0.11778874661527819,0.07099348739769136,0.006931563004660201,13,79,0.01293891760869904,True
Drethia vs Bretherland,Drethia,Bretherland,justified,-0.107614968531516,0.04578231299806991,0.0006034451140838037,13,79,0.001923214931087977,True
Voskara vs Bretherland,Voskara,Bretherland,justified,-0.08387759361320582,0.0583364141688799,0.015513428246188544,13,79,0.024821485193901673,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.03517005480007155,0.06150639271428176,0.28432270399719667,13,79,0.33876747710304284,False
Drethia vs Melvoni,Drethia,Melvoni,justified,-0.011689964988893204,0.04338128899153746,0.607016535751076,13,79,0.6798585200412051,False
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.006495771878450125,0.05354106005424015,0.8160529705563974,13,79,0.8462771546510788,False
Terluna vs Bretherland,Terluna,Bretherland,justified,0.007325861118597426,0.029422834318407556,0.6343365845106649,13,79,0.6965264457372007,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.02587062542432503,0.05099980315891287,0.3397285638354913,13,79,0.3882612158119901,False
Voskara vs Drethia,Voskara,Drethia,justified,0.030061810591254696,0.03854568442718826,0.15228408355345174,13,79,0.19381610634075674,False
Voskara vs Melvoni,Voskara,Melvoni,justified,0.034497852960853885,0.04389245428443585,0.1493867770515367,13,79,0.19381610634075674,False
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,0.06613539859666165,0.05220315181454203,0.02879429689481234,13,79,0.040312015652737274,True
Terluna vs Zhaodong,Terluna,Zhaodong,justified,0.07500625963599145,0.058141241711236004,0.026490527483498942,13,79,0.03903867208094581,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,0.1023348725260996,0.0445873253066734,0.0007285456072202397,13,79,0.002147292316017549,True
Terluna vs Voskara,Terluna,Voskara,justified,0.1052686131760587,0.06617395237340738,0.008888747237069549,13,79,0.015566643578037928,True
Terluna vs Drethia,Terluna,Drethia,justified,0.12736068585471358,0.05832671946944869,0.0010693808809415044,13,79,0.002994266466636212,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.12774720181107194,0.0922231099280642,0.018781269033216013,13,79,0.02921530738500269,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.13691846746269054,0.07570773430569734,0.0040358871526194676,13,79,0.009417070022778758,True
Terluna vs Melvoni,Terluna,Melvoni,justified,0.13780613913586287,0.08710137751321781,0.009173200679915207,13,79,0.015566643578037928,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.14835080652473828,0.08329965813824304,0.004458237667996849,13,79,0.009986452376312942,True
