pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Drethia vs Bretherland,Drethia,Bretherland,justified,-0.08067908610179747,0.030321882522120275,0.0002164616831208788,13,79,0.000527037141511705,True
Drethia vs Melvoni,Drethia,Melvoni,justified,-0.07045560092716427,0.02375842712752034,8.311101236911052e-05,13,79,0.000244958773298431,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,-0.06521864950438559,0.025148928343937473,0.00026936625089508796,13,79,0.000603380402004997,True
Drethia vs Zhaodong,Drethia,Zhaodong,justified,-0.018050289416051177,0.030868430889284922,0.2740915628763865,13,79,0.3389671272316586,False
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,-0.011969166360931956,0.04218235550724967,0.5883310869214851,13,79,0.6335873243769838,False
Voskara vs Bretherland,Voskara,Bretherland,justified,0.01099616616636842,0.03375175360305314,0.5351074099511666,13,79,0.5875689207306928,False
Terluna vs Voskara,Terluna,Voskara,justified,0.024818280240991617,0.025325234161393977,0.07883580107290665,13,79,0.10767816731909201,False
Terluna vs Bretherland,Terluna,Bretherland,justified,0.02591288089752197,0.036940124900087634,0.194288313458065,13,79,0.2472760353102645,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,0.05179002084138193,0.02750416121225608,0.0030880560602328105,13,79,0.005412106102922069,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.06059695905818171,0.03920119317471186,0.010471340614198375,13,79,0.015848515524192135,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.071550183680468,0.0249380530390142,0.00011188809942316447,13,79,0.0002848060712589641,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.07339599979666128,0.03444587470446387,0.0012849543042291166,13,79,0.002513258997741388,True
Voskara vs Melvoni,Voskara,Melvoni,justified,0.08524356962560299,0.027424219774170668,5.398720162276986e-05,13,79,0.00016814564995035056,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.10763649233094941,0.0255783129664831,2.7472253437600023e-06,13,79,1.4618355162523905e-05,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,0.10787975264119577,0.037432618031870875,0.0001075067417485996,13,79,0.0002848060712589641,True
Voskara vs Zhaodong,Voskara,Zhaodong,justified,0.10797991158761383,0.029884927118391323,1.2795487378948547e-05,13,79,4.7769819548074576e-05,True
Terluna vs Melvoni,Terluna,Melvoni,justified,0.13193251754774715,0.03188963560813057,3.2732539968204883e-06,13,79,1.527518531849561e-05,True
Voskara vs Drethia,Voskara,Drethia,justified,0.1321829120754759,0.03591697441772721,1.067082821194497e-05,13,79,4.268331284777988e-05,True
