pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Bretherland vs Korvachev,Bretherland,Korvachev,justified,-0.1835007450301132,0.08789440278981457,0.0014936631165483735,13,79,0.005227820907919307,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.17509443641746,0.06782316860199632,0.00027981604746907804,13,79,0.002660926138640297,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,-0.15084850033847513,0.06364754797457098,0.0005649856722916937,13,79,0.002662349867437889,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,-0.13059466476501017,0.0814024951520412,0.008461796917779303,13,79,0.02060263597372352,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.12746823501974452,0.06682621185980443,0.0028290848677092533,13,79,0.00792143762958591,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.12552941962394304,0.056351602274936324,0.0009184343913293535,13,79,0.003673737565317414,True
Voskara vs Drethia,Voskara,Drethia,justified,-0.09308464965022309,0.04982120771318793,0.0032541885846831065,13,79,0.008283389124647907,True
Terluna vs Korvachev,Terluna,Korvachev,justified,-0.0868317835415021,0.058901500120658895,0.013591135995520353,13,79,0.02806742471166406,True
Voskara vs Korvachev,Voskara,Korvachev,justified,-0.06968291769752574,0.03510829422631875,0.002147811450260226,13,79,0.006330391642872245,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.057878319706235616,0.1024615765088992,0.2899241667068462,13,79,0.37053654696615856,False
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,-0.056068281742024335,0.07385911967820466,0.16258162108308638,13,79,0.22761426951632094,False
Terluna vs Drethia,Terluna,Drethia,justified,-0.04820569864586814,0.03633720084890729,0.023218311656128338,13,79,0.0419427565401028,True
Terluna vs Melvoni,Terluna,Melvoni,justified,-0.04645289680596455,0.03738316011122377,0.03141366379447657,13,79,0.05330803553002084,False
Voskara vs Melvoni,Voskara,Melvoni,justified,-0.03322459008858536,0.059635953405073654,0.29628841028846986,13,79,0.37053654696615856,False
Melvoni vs Korvachev,Melvoni,Korvachev,justified,-0.008499311286642221,0.0765616255712914,0.8314083960433394,13,79,0.8314898671763116,False
Drethia vs Korvachev,Drethia,Korvachev,justified,-0.006760817491909958,0.06093126010573199,0.8314898671763116,13,79,0.8314898671763116,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.010903161169190104,0.07312337665610918,0.7750879078680234,13,79,0.8189608083133832,False
Terluna vs Zhaodong,Terluna,Zhaodong,justified,0.021534455670623773,0.0592215900518858,0.48965537245152463,13,79,0.5376608011232428,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.02418154956356728,0.02905965265556913,0.12884209351050888,13,79,0.1855835308006976,False
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.02534054369143732,0.05206152908854918,0.3588994788275586,13,79,0.4187160586321517,False
Voskara vs Zhaodong,Voskara,Zhaodong,justified,0.025397777820053775,0.053174177784649126,0.36764816289706503,13,79,0.4199244478703241,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,0.029296877626807258,0.062311865845759505,0.37493254274136084,13,79,0.4199244478703241,False
Terluna vs Voskara,Terluna,Voskara,justified,0.034312042827298356,0.04721915046702561,0.17985774008176572,13,79,0.24565935230680194,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.08865613750294671,0.0443787954732115,0.0020516707425006276,13,79,0.006330391642872245,True
Voskara vs Bretherland,Voskara,Bretherland,justified,0.09545272210742527,0.06513846351513702,0.01403371235583203,13,79,0.02806742471166406,True
Terluna vs Bretherland,Terluna,Bretherland,justified,0.11308808297928655,0.05488287034397223,0.0016434725005510195,13,79,0.005413791766521006,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.14728565827257686,0.06097420125092655,0.00048482887815180423,13,79,0.002662349867437889,True
Drethia vs Bretherland,Drethia,Bretherland,justified,0.19126316707158267,0.08307833822755316,0.0007112428349345997,13,79,0.003063815288949045,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,-0.10004578910140327,0.030021510963650352,2.803583427188889e-05,13,79,0.0005233355730752592,True
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,-0.07529189716001133,0.03977717629668146,0.00298097495748806,13,79,0.007949266553301495,True
Terluna vs Voskara,Terluna,Voskara,unjustified,-0.0667854283830567,0.031326943187051155,0.0012799364488648001,13,79,0.004778429409095254,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,-0.059967376448678014,0.025284572040844486,0.0005618698843595904,13,79,0.002662349867437889,True
Drethia vs Bretherland,Drethia,Bretherland,unjustified,-0.05627575372396917,0.04847353555133545,0.04202017709050337,13,79,0.06920970344318202,False
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,-0.05456587929114863,0.036466638583629196,0.012538734996814002,13,79,0.02806742471166406,True
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,-0.04527243679123264,0.042732969929801044,0.05999626747885341,13,79,0.09332752718932752,False
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,-0.029289722909993963,0.05274032671874336,0.29775258238352026,13,79,0.37053654696615856,False
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,-0.0187085028157839,0.035328815465273555,0.31976761823337296,13,79,0.3892823178493236,False
Terluna vs Bretherland,Terluna,Bretherland,unjustified,-0.009994561763500776,0.05668276893954365,0.7356291989527292,13,79,0.7922160604106314,False
Drethia vs Korvachev,Drethia,Korvachev,unjustified,0.00392055925623183,0.033685791217813454,0.8233961897618824,13,79,0.8314898671763116,False
Drethia vs Melvoni,Drethia,Melvoni,unjustified,0.015639307598272957,0.03188837159529147,0.35539099365079535,13,79,0.4187160586321517,False
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,0.026127519099649055,0.04582716794855418,0.28567216332745665,13,79,0.37053654696615856,False
Terluna vs Drethia,Terluna,Drethia,unjustified,0.03368246174953032,0.026419644050240627,0.02797649533063162,13,79,0.048958866828605334,True
Terluna vs Korvachev,Terluna,Korvachev,unjustified,0.03502747016675743,0.03267604568250551,0.057438253904895195,13,79,0.09190120624783231,False
Voskara vs Bretherland,Voskara,Bretherland,unjustified,0.04287574054407222,0.051584931397330225,0.12924567323620012,13,79,0.1855835308006976,False
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,0.04956501803186897,0.04841331018168507,0.06786113699173968,13,79,0.10270874787938979,False
Terluna vs Melvoni,Terluna,Melvoni,unjustified,0.05446571634993666,0.02282538475096276,0.000535078919565765,13,79,0.002662349867437889,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,0.07089199767799387,0.048229914024280514,0.01380603781541946,13,79,0.02806742471166406,True
Voskara vs Korvachev,Voskara,Korvachev,unjustified,0.07321714695829612,0.029972077022099478,0.0004425025575375399,13,79,0.002662349867437889,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,0.07881181457526847,0.049667192719313955,0.009018755486552048,13,79,0.021043762801954777,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,0.0796059395831365,0.059954939933783404,0.023122734948285067,13,79,0.0419427565401028,True
Voskara vs Melvoni,Voskara,Melvoni,unjustified,0.100496510773788,0.03901403543743201,0.00028509922914003185,13,79,0.002660926138640297,True
Voskara vs Drethia,Voskara,Drethia,unjustified,0.10938930901060831,0.028760480890859738,7.685912382378821e-06,13,79,0.00021520554670660698,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,0.11528445544888027,0.07936566402386659,0.014703228283313833,13,79,0.02839244082295085,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,0.14299307573900555,0.06040647204230043,0.0005705035430224048,13,79,0.002662349867437889,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,0.17279075099762542,0.06160745146000467,0.00013686480686647058,13,79,0.0019161072961305882,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,0.21415693645157438,0.04231757635573456,3.9100449026888963e-07,13,79,2.189625145505782e-05,True
