pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.29188130517859495,0.2685478254389197,0.054525752046966004,13,79,0.12160651465779046,False
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,-0.27223557811089694,0.23735529718587184,0.0441537175885725,13,79,0.1030253410400025,False
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.2679143806368508,0.1651621628978937,0.007930415099773736,13,79,0.026123720328666424,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.19765910802851686,0.16872886153196884,0.04048512666792325,13,79,0.09857248232190008,False
Voskara vs Drethia,Voskara,Drethia,justified,-0.12230999304933453,0.14002368170085183,0.11258435335523834,13,79,0.203378186706237,False
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,-0.07474816444953784,0.18625247176995402,0.4467718798041307,13,79,0.6415185966418286,False
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.05046646208205984,0.18737521405243102,0.6071966048668956,13,79,0.7556224416121369,False
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.03405448350249006,0.22740906715389017,0.774146849159323,13,79,0.8604992669854666,False
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.032451925548723115,0.1743046991072308,0.7215276904100467,13,79,0.843509094683741,False
Terluna vs Drethia,Terluna,Drethia,justified,-0.03229453131806399,0.11710773084080696,0.5987381177690325,13,79,0.7556224416121369,False
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.015224349780746771,0.13496632563274058,0.8287394928655714,13,79,0.8912029645838342,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.017513736531960568,0.11702762882113481,0.7742860082900197,13,79,0.8604992669854666,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.04657452475239485,0.1985495485057695,0.6539035826352928,13,79,0.7960565353820956,False
Terluna vs Voskara,Terluna,Voskara,justified,0.05079555596696596,0.1772081976498722,0.5845789976587534,13,79,0.7556224416121369,False
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.08638107036359798,0.16573101347730973,0.32713563760014425,13,79,0.49512420825967773,False
Voskara vs Melvoni,Voskara,Melvoni,justified,0.159240509348733,0.15997651880418168,0.0747995605516797,13,79,0.15513982929237272,False
Terluna vs Melvoni,Terluna,Melvoni,justified,0.1771977991088517,0.1323388890792442,0.02220470937401305,13,79,0.05652107840657867,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.21201064811180254,0.10200518604198745,0.0015432769967699941,13,79,0.007856682892647243,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.22018086633089787,0.12717336368373122,0.005334035864116216,13,79,0.019913733892700538,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,0.23529075578600514,0.11959726373285388,0.0022850555216003205,13,79,0.01066359243413483,True
Voskara vs Bretherland,Voskara,Bretherland,justified,0.33705356982412954,0.2449066551736925,0.019400443046471375,13,79,0.05173451479059034,False
Terluna vs Bretherland,Terluna,Bretherland,justified,0.3528359654355682,0.13114539350430232,0.00019676952604893706,13,79,0.0015741562083914965,True
Drethia vs Bretherland,Drethia,Bretherland,justified,0.40394631200474296,0.18134012861897225,0.0009185889726264395,13,79,0.005715664718564512,True
Voskara vs Korvachev,Voskara,Korvachev,justified,0.4558722488328409,0.17275006827729555,0.0002322809410388424,13,79,0.0016259665872718969,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.45847642149574946,0.2726412817059863,0.006388425517653421,13,79,0.02235948931178697,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.46996623536762905,0.16807984661561853,0.0001406279195202905,13,79,0.0013125272488560445,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.5214342953799925,0.1371964898231351,7.743229739344641e-06,13,79,0.00014454028846776665,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.5879263851290352,0.15388114913483802,7.346130048331999e-06,13,79,0.00014454028846776665,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,-0.3606627702901921,0.10105990334602773,1.444734065924785e-05,13,79,0.0002022627692294699,True
