pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Voskara vs Bretherland,Voskara,Bretherland,justified,-0.8964045724510155,0.1261906273335307,9.083071687524516e-09,13,79,1.2716300362534322e-07,True
Voskara vs Drethia,Voskara,Drethia,justified,-0.6909627097566011,0.1412646287415174,5.638640661257951e-07,13,79,3.6518894922384175e-06,True
Terluna vs Bretherland,Terluna,Bretherland,justified,-0.4744430245814711,0.10074366697037677,8.447120534097146e-07,13,79,4.3003522719040015e-06,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,-0.4532955340483425,0.13277916883753063,2.2239156789616495e-05,13,79,6.918848778991798e-05,True
Voskara vs Melvoni,Voskara,Melvoni,justified,-0.3184239886257194,0.10498276696285082,6.766740199187687e-05,13,79,0.00019944076376553183,True
Terluna vs Drethia,Terluna,Drethia,justified,-0.2684144615473937,0.0426417752446935,3.5481823761629864e-08,13,79,3.973964261302545e-07,True
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.25080115577637135,0.08884762918609362,0.00012929408639531404,13,79,0.0003447842303875041,True
Drethia vs Bretherland,Drethia,Bretherland,justified,-0.12328237114781634,0.15391581753454578,0.14241701394387182,13,79,0.17337723436645264,False
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.04127969588625336,0.08268543612306671,0.3471395253340301,13,79,0.381172812131484,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,0.01133259660892714,0.07296325718176473,0.766018332107987,13,79,0.7828395530504443,False
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.027730133339211312,0.12295147869372484,0.6663124130377507,13,79,0.7040282100021515,False
Terluna vs Melvoni,Terluna,Melvoni,justified,0.04833504719770131,0.0529657462692666,0.0989263993267744,13,79,0.1259063264158947,False
Voskara vs Korvachev,Voskara,Korvachev,justified,0.05255431760329158,0.09951331657108342,0.32103099721017214,13,79,0.3595547168753928,False
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,0.0892411513010342,0.16628666224359503,0.3135784989365594,13,79,0.3583754273560679,False
Terluna vs Voskara,Terluna,Voskara,justified,0.21337074739583992,0.11508096725901866,0.0034253811611972113,13,79,0.006187785323453027,True
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.2913807574989536,0.10536290432999149,0.00015489494756945407,13,79,0.0003942780483586103,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,0.29856208696822917,0.12372838251163075,0.0004889039776615959,13,79,0.0010951449099619748,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,0.32039770723585514,0.15240257623968578,0.0014193074268843838,13,79,0.0026493738635175166,True
Drethia vs Melvoni,Drethia,Melvoni,justified,0.3702778251905735,0.09410363355263866,5.460150395273894e-06,13,79,2.352064785656447e-05,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.4138325319767012,0.0759133884278132,1.7430291876478845e-07,13,79,1.3944233501183074e-06,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.42618068858937214,0.06902972650330612,4.405370342302132e-08,13,79,4.1116789861486566e-07,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.4522648281079575,0.11636768742185709,6.1856534017569025e-06,13,79,2.474261360702761e-05,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.4737855454384658,0.050724883022024485,3.907177221035912e-10,13,79,1.0940096218900552e-08,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.47395775445867855,0.0972620191248221,5.869108112526028e-07,13,79,3.6518894922384175e-06,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,0.5161104127356662,0.12550556408678795,3.4826600814878063e-06,13,79,1.6252413713609763e-05,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.6882432024812838,0.05110796250718506,5.357465746477375e-12,13,79,3.00018081802733e-10,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,0.841545372027569,0.1770234192546096,7.643930028859081e-07,13,79,4.280600816161086e-06,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,0.937040484558229,0.12896452911545886,7.026546343686805e-09,13,79,1.2716300362534322e-07,True
Terluna vs Voskara,Terluna,Voskara,unjustified,-0.3343056932532748,0.15147700338779235,0.0009862091916268544,13,79,0.001972418383253709,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,-0.1967435126391584,0.08474294139035408,0.0006656743368066789,13,79,0.0014337601100451547,True
Terluna vs Drethia,Terluna,Drethia,unjustified,-0.18493841394375682,0.14310156265151452,0.026273143407485898,13,79,0.039764757589708384,True
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,-0.15108454670699914,0.1387067364686537,0.054080098754319225,13,79,0.07386550073760674,False
Terluna vs Bretherland,Terluna,Bretherland,unjustified,-0.1357597889429412,0.18168716740653193,0.16874655040608055,13,79,0.20105971963277683,False
Drethia vs Bretherland,Drethia,Bretherland,unjustified,-0.06713611004425185,0.19876571406962104,0.5204698454042065,13,79,0.5605059873583762,False
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,-0.06307253064666601,0.09537391265231782,0.2192864725746174,13,79,0.2558342180037203,False
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,0.012033940214485074,0.17099746267651475,0.8925793583061988,13,79,0.8925793583061988,False
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,0.029762108644551387,0.1940545398901826,0.7688602753174006,13,79,0.7828395530504443,False
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,0.11461160856577027,0.13898696029985483,0.13200738528829323,13,79,0.16427585724765378,False
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,0.16131519747821438,0.15870416595001308,0.06959483921737199,13,79,0.09279311895649599,False
Voskara vs Bretherland,Voskara,Bretherland,unjustified,0.1615296823414004,0.09540449459841349,0.006127371613636935,13,79,0.009803794581819097,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,0.16907031132896444,0.1363205511180934,0.03168200512887293,13,79,0.0466892707162338,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,0.17187483179915589,0.15149377115364304,0.04613169105112037,13,79,0.06458436747156851,False
Voskara vs Drethia,Voskara,Drethia,unjustified,0.1747078086919185,0.18634636981147668,0.09099772988305568,13,79,0.11850867147560741,False
Terluna vs Melvoni,Terluna,Melvoni,unjustified,0.18541075138698396,0.156778719825215,0.038911625524195075,13,79,0.055873103316792926,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,0.23148455759703884,0.15011709338085943,0.010616013476515524,13,79,0.01651379874124637,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,0.23474658542915972,0.12909840812971204,0.0038952910547627754,13,79,0.006816759345834857,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,0.28654422821926295,0.13272954668340078,0.0011651749999364571,13,79,0.002249993103325572,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,0.3064045858553825,0.17169629430934283,0.004399961309315426,13,79,0.007246995097695995,True
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,0.35883116201883963,0.19896126375617862,0.004109164160037563,13,79,0.006973127059457683,True
Drethia vs Melvoni,Drethia,Melvoni,unjustified,0.3686895480210036,0.16155821656327607,0.0007618136273912598,13,79,0.0015800578938485388,True
Voskara vs Melvoni,Voskara,Melvoni,unjustified,0.4251367338633377,0.11241469547402184,8.136690550125228e-06,13,79,3.0376978053800853e-05,True
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,0.43911604766846735,0.11851405441440914,9.979217873237103e-06,13,79,3.492726255632986e-05,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,0.47301332875103846,0.16354331365750469,0.00010412394011055275,13,79,0.0002915470323095477,True
Terluna vs Korvachev,Terluna,Korvachev,unjustified,0.48408844661974604,0.19439969898863702,0.0003780508625931057,13,79,0.0008821186793839133,True
Drethia vs Korvachev,Drethia,Korvachev,unjustified,0.5310636421070094,0.19577937849232133,0.00018330335650743954,13,79,0.0004463038245398528,True
Voskara vs Korvachev,Voskara,Korvachev,unjustified,0.5831608446660872,0.16258775933834418,1.3753766108725973e-05,13,79,4.5306523652273795e-05,True
