pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Voskara vs Bretherland,Voskara,Bretherland,justified,-0.3380694821299542,0.08437331751482731,4.541446935620403e-06,13,79,1.2110525161654407e-05,True
Terluna vs Bretherland,Terluna,Bretherland,justified,-0.31826636712356804,0.05599284957182663,1.1016022803930849e-07,13,79,6.854414189112528e-07,True
Voskara vs Melvoni,Voskara,Melvoni,justified,-0.24453411496930072,0.0686297791598226,1.4675848625090012e-05,13,79,3.0438797148334838e-05,True
Voskara vs Drethia,Voskara,Drethia,justified,-0.24205872548860072,0.07606366228678872,4.336008558479761e-05,13,79,7.832789654027955e-05,True
Terluna vs Melvoni,Terluna,Melvoni,justified,-0.2252461090956852,0.06310453902821729,1.4423147548601488e-05,13,79,3.0438797148334838e-05,True
Terluna vs Drethia,Terluna,Drethia,justified,-0.1434437967291027,0.05201253406415287,0.00015868420527988698,13,79,0.0002468420971020464,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,-0.1281908165540669,0.08310439469927047,0.01059666264483532,13,79,0.013800304839785534,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,-0.0888278396943441,0.09087474764203575,0.0795106667229106,13,79,0.0908693333976121,False
Drethia vs Melvoni,Drethia,Melvoni,justified,-0.0779532967032967,0.04765730389341449,0.007548277501325682,13,79,0.010064370001767577,True
Drethia vs Bretherland,Drethia,Bretherland,justified,-0.0723586263946998,0.06990475738736474,0.06526598572334917,13,79,0.07614365001057403,False
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.004035027417944466,0.08600522814710197,0.9282506710519813,13,79,0.9282506710519813,False
Voskara vs Korvachev,Voskara,Korvachev,justified,0.006395949821769099,0.08148006815322462,0.8802817146807956,13,79,0.896286836765901,False
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.007597865291185429,0.08625795804986532,0.865809828263378,13,79,0.896286836765901,False
Terluna vs Voskara,Terluna,Voskara,justified,0.06730769462747015,0.06461143682981527,0.06378897690718356,13,79,0.07600388737877191,False
Terluna vs Korvachev,Terluna,Korvachev,justified,0.0913604603664124,0.06875824591816176,0.02304289460267459,13,79,0.0280522195162995,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.14076808025384996,0.09614655822404991,0.014099381510341452,13,79,0.01794466737679821,True
Terluna vs Zhaodong,Terluna,Zhaodong,justified,0.17573832877444262,0.12447478631443314,0.017050024248382808,13,79,0.02121780795354305,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,0.21434295054647942,0.054320927985765155,5.306867077542581e-06,13,79,1.2921067667060196e-05,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,0.23998397700625024,0.10022403706840967,0.0005203660521357383,13,79,0.0007875810518811174,True
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.26241986744187684,0.08069164761182002,3.5351228578997046e-05,13,79,6.598896001412781e-05,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.26380780971721635,0.04565158465502135,9.180980324084438e-08,13,79,6.426686226859107e-07,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,0.28162202299077865,0.07664574391250822,1.0841811873749998e-05,13,79,2.529756103875e-05,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.286444023333408,0.0648546388071313,1.6615164644261096e-06,13,79,5.370394886027619e-06,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.385058956445901,0.09340682120486356,3.3957791126913303e-06,13,79,9.508181515535724e-06,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,0.4664892368837373,0.07892755679620521,7.155757570548014e-08,13,79,6.234611301372231e-07,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,0.48450377687893725,0.08260947497376997,7.793264126715289e-08,13,79,6.234611301372231e-07,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,0.4987122249881646,0.1039218821623881,6.912988774264854e-07,13,79,2.770364432704553e-06,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,0.5531564786511681,0.08521878083541427,2.5145970552278315e-08,13,79,4.693914503091952e-07,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,-0.6417124536734471,0.12686792570873914,3.9317355849398237e-07,13,79,2.0016108432420923e-06,True
Terluna vs Bretherland,Terluna,Bretherland,unjustified,-0.58526499759092,0.06438023922667237,5.349837042467392e-10,13,79,2.995908743781739e-08,True
Voskara vs Bretherland,Voskara,Bretherland,unjustified,-0.5214056827114287,0.0850103814773098,4.7402712609002586e-08,13,79,5.30910381220829e-07,True
