pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Venezuela vs Australia,Venezuela,Australia,justified,-0.44680177359654133,0.05703023541683839,2.972170745445762e-09,13,79,5.548052058165422e-08,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.38725870628005415,0.04167045367100428,4.142566844597921e-10,13,79,1.159918716487418e-08,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.3541311335002819,0.03632917339905028,2.377653140395572e-10,13,79,1.159918716487418e-08,True
China vs Indonesia,China,Indonesia,justified,-0.22546064980573707,0.08759500645376711,0.0002869771149966051,13,79,0.0006428287375923955,True
France vs Indonesia,France,Indonesia,justified,-0.15600786256457203,0.08086006268642497,0.0026162418230697036,13,79,0.0054262793367371625,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.13583415080093858,0.09709603691588513,0.017865874313190783,13,79,0.02988002863005908,True
China vs Australia,China,Australia,justified,-0.11930143713760069,0.08553607560840787,0.01814144595396444,13,79,0.02988002863005908,True
China vs Canada,China,Canada,justified,-0.10863239642560155,0.08135413723630637,0.022501117706689656,13,79,0.036001788330703444,True
China vs Japan,China,Japan,justified,-0.09793751319399574,0.09846252404046366,0.07498665525178695,13,79,0.09829101863002575,False
Canada vs Indonesia,Canada,Indonesia,justified,-0.0842046936557734,0.05456344385594999,0.010569053987315396,13,79,0.01909248462224717,True
France vs Japan,France,Japan,justified,-0.07941063637452903,0.06863562175498134,0.04261475694842825,13,79,0.058205521685658096,False
France vs Australia,France,Australia,justified,-0.07390569007167451,0.0475146296564285,0.010110175228617421,13,79,0.018872327093419187,True
USA vs Australia,USA,Australia,justified,-0.07082666376189435,0.07134226654283776,0.07547346073376976,13,79,0.09829101863002575,False
Japan vs Australia,Japan,Australia,justified,-0.04410306608556828,0.06825661595863108,0.22939140853310605,13,79,0.2676233099552904,False
Canada vs Australia,Canada,Australia,justified,-0.0408121249655555,0.046293280184567735,0.10962081451238197,13,79,0.13641701361540867,False
USA vs France,USA,France,justified,-0.021451173329746335,0.0596055294311309,0.4940418059133177,13,79,0.54247727708129,False
France vs Canada,France,Canada,justified,-0.02121937683623134,0.04299817928128753,0.3525097162441521,13,79,0.3948108821934504,False
USA vs Canada,USA,Canada,justified,-0.010605854395053764,0.0684645549205429,0.7666144101701988,13,79,0.7950075364727988,False
USA vs Indonesia,USA,Indonesia,justified,0.004140602765884595,0.08603172316741452,0.9264019192530037,13,79,0.9264019192530037,False
Australia vs Indonesia,Australia,Indonesia,justified,0.009396927397111399,0.07711748636357604,0.8152673476824921,13,79,0.8300903903676283,False
Japan vs Canada,Japan,Canada,justified,0.04134350950273621,0.04194097350040533,0.0773017009342381,13,79,0.09838398300721214,False
France vs China,France,China,justified,0.05660459669068074,0.0709210400195855,0.1437125427200444,13,79,0.17495439983309757,False
USA vs China,USA,China,justified,0.09478915198245547,0.06400513564537076,0.013260024974153517,13,79,0.023205043704768655,True
USA vs Japan,USA,Japan,justified,0.10292800014067591,0.08726933738270454,0.039356147329646346,13,79,0.05651139103744091,False
China vs Venezuela,China,Venezuela,justified,0.23357072177824084,0.07130842365873416,3.303442887554116e-05,13,79,9.249640085151526e-05,True
France vs Venezuela,France,Venezuela,justified,0.30543061109744146,0.06771544016250511,1.3328892789829155e-06,13,79,5.331557115931662e-06,True
Japan vs Venezuela,Japan,Venezuela,justified,0.3272499524384409,0.07965792710838522,3.518134779804712e-06,13,79,1.1589149862886112e-05,True
USA vs Venezuela,USA,Venezuela,justified,0.413232612160918,0.06394424585093895,2.6425293981449123e-08,13,79,2.1140235185159298e-07,True
USA vs China,USA,China,unjustified,-0.4576539273813858,0.06223785386703819,6.132064117981237e-09,13,79,8.584889765173731e-08,True
France vs China,France,China,unjustified,-0.3786241988013516,0.05789533106021617,2.3116824506347496e-08,13,79,2.1140235185159298e-07,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.34989618124515365,0.07011421213576996,4.546289667189428e-07,13,79,2.1216018446884e-06,True
France vs Indonesia,France,Indonesia,unjustified,-0.25983923274491516,0.06224186114748383,2.9829195650234526e-06,13,79,1.0440218477582085e-05,True
Japan vs Indonesia,Japan,Indonesia,unjustified,-0.24751044900221372,0.051188353962644484,6.377552847269846e-07,13,79,2.747253534208549e-06,True
